Date,ACME,ADAX,ALTU,APAC,ARNE,BEAV,BESS,BIXB,BLAC,BOIS,BOWL,BREC,BRIS,BUFF,BURB,BURN,BUTL,BYAR,CAMA,CENT,CHAN,CHER,CHEY,CHIC,CLAY,CLOU,COOK,COPA,DURA,ELRE,ERIC,EUFA,FAIR,FORA,FREE,FTCB,GOOD,GUTH,HASK,HINT,HOBA,HOLL,HOOK,HUGO,IDAB,JAYX,KENT,KETC,LAHO,LANE,MADI,MANG,MARE,MAYR,MCAL,MEDF,MEDI,MIAM,MINC,MTHE,NEWK,NINN,NOWA,OILT,OKEM,OKMU,PAUL,PAWN,PERK,PRYO,PUTN,REDR,RETR,RING,SALL,SEIL,SHAW,SKIA,SLAP,SPEN,STIG,STIL,STUA,SULP,TAHL,TALI,TIPT,TISH,VINI,WASH,WATO,WAUR,WEAT,WEST,WILB,WIST,WOOD,WYNO
20080111,26520169.741946112,26524689.04973452,26629393.57517598,26467854.169384234,25883939.472811818,25504494.4334942,26224479.809489295,25938813.182611536,25528909.2570828,25562732.174957424,26339335.747613635,25707788.638975997,26032144.590385135,25489145.424036767,25591572.014412683,26965710.106538672,26128828.463913217,26499467.570103206,25906095.16346458,26617979.782833114,26097139.745396342,25532504.369566824,26151887.65714013,26409057.93094628,26594333.093952052,26806088.847239498,26082846.574824575,25446751.917038303,26952506.746016107,26150273.717631653,26323469.306631826,26273165.977606643,25784907.630437735,25483430.153736334,25544513.03436551,26351150.487120807,25609953.412759867,25997560.043816395,26048518.50409339,26182760.310207523,26430552.117633563,26581204.190060746,25476996.095140964,26899294.28942163,26995699.556978248,25670587.624942154,25491001.79719164,26657622.028261874,25722262.938122544,26764667.350868482,26897235.013134453,26506878.214112338,25887207.035073653,25406801.565467585,26483024.40239289,25509078.77392948,26559364.137237325,25457847.163080845,26289277.753984835,26763426.336237915,25453219.26007848,26441185.588883564,25534074.672037218,25904018.829466764,26208752.788535666,26132734.74877745,26565790.392133154,25733953.046004668,25920882.825317346,25729407.82959102,25972351.862521537,25736753.91655525,26364384.330530602,26820983.783984233,26205145.71716143,25822854.665847115,26242520.094896752,25705640.659822565,25611868.422990657,26153342.61162149,26292096.844966937,25858091.82161524,26486025.03828897,26639172.18619579,25933815.89643757,26567611.09013888,26701583.77258201,26753240.44290429,25517376.38442608,26433901.809012562,26001429.713218946,26833664.65288537,26170767.667041074,25913926.655468617,26473692.176346075,26432192.64859774,25702385.947534584,25652273.05331432
20080112,26604902.897683904,26609376.067235075,26713411.448640313,26552929.758303266,25972914.649292484,25595998.78850391,26311169.3632125,26027367.32083202,25620192.17039346,25653858.94203765,26425241.609783195,25797905.656355783,26120088.68298662,25580727.67167922,25682449.665245045,27047473.93303466,26216155.916099668,26584318.63342531,25994901.24181602,26702033.467767708,26184647.476557404,25623782.160223346,26239084.786543116,26494522.09673792,26678541.518467877,26888888.132616393,26170443.345044207,25538570.300381996,27034347.111935508,26237445.41508093,26409518.139137026,26359505.054414023,25874512.038126454,25575011.858688626,25635734.137213223,26437001.305423815,25700770.944403663,26085753.329061106,26136336.17503649,26269736.825294122,26515883.66531602,26665532.183048736,25568673.90570002,26981462.420082357,27077240.10594776,25760899.98845842,25582623.454263274,26741438.251059484,25812281.26274902,26847737.777708948,26979433.037042864,26591712.02969051,25976121.44304247,25498924.7876609,26567969.55949797,25600511.239107285,26643822.116750885,25549571.51899237,26375531.185946178,26846494.03871359,25545016.04406859,26526439.857792087,25625318.791046042,25992813.805848967,26295519.716486003,26220012.206638772,26650190.968647394,25823879.91598496,26009566.79645405,25819351.9663843,26060721.858768266,25826657.6492204,26450164.814757682,26903712.634638183,26291927.346231695,25912221.940629803,26329077.96402978,25795737.508221854,25702654.452501383,26240499.849822722,26378291.808170665,25947192.359246723,26570941.510263287,26723091.144532584,26022401.64551215,26651977.41672035,26785123.128802996,26836404.20647243,25608721.123389795,26519182.280427977,26089610.236451197,26916301.61603441,26257818.388745774,26002630.907577913,26558697.987934813,26517457.156992152,25792551.27364168,25742736.395584814
20080113,26691935.871524956,26696366.44180762,26799696.34361106,26640315.76012963,26064367.804036718,25690075.381954387,26400253.206182472,26118393.67586917,25714047.78419306,25747556.888282977,26513512.749451682,25890543.638744097,26210461.20255975,25674885.89323553,25775873.562940642,27131428.163683336,26305904.37702506,26671472.020448618,26086181.414959274,26788375.61011124,26274584.918601297,25717625.718880188,26328679.758822564,26582328.363141946,26765034.788443826,26973907.403165646,26260456.735695496,25632974.825972825,27118368.40592753,26327032.834778015,26497917.027288344,26448218.76086051,25966630.24750162,25669186.822490167,25729520.468823593,26525193.697595295,25794133.45193943,26176385.17766512,26226596.812253967,26359101.606631983,26603554.505490102,26752157.266244367,25662943.600719854,27065836.14729433,27160955.358433537,25853755.925885174,25676827.96459863,26827520.61872588,25904813.821007214,26933060.741944026,27063844.434924327,26678845.721929993,26067521.228167146,25593661.82553464,26655221.665284492,25694527.257246874,26730581.535454832,25643887.715126704,26464162.603558,26931814.30891314,25639397.465914108,26614023.65197882,25719125.25917185,26084070.705104128,26384671.1874528,26309697.31066624,26736887.7567284,25916315.425589994,26100727.98979226,25911807.32436727,26151536.07248362,25919085.853593823,26538291.546223883,26988662.565824475,26381090.173037503,26004071.97431613,26418018.07810012,25888369.280453663,25795989.223537274,26330052.19993252,26466862.07677313,26038786.897041272,26658174.925324902,26809278.203975257,26113445.966057874,26738648.300662316,26870909.894758448,26921801.422001142,25702648.15823694,26606799.651186462,26180236.387876138,27001154.68548803,26347262.200698204,26093814.445902392,26646028.22832726,26605044.198257945,25885237.353748433,25835744.09046064
20080114,26781173.77678572,26785559.84876809,26888165.13845406,26729928.267735187,26158192.102375913,25786621.683458187,26491638.154879782,26211785.9970612,25810385.867428165,25843720.969776746,26604045.569742355,25985597.1297027,26303175.571028735,25771531.772527386,25871749.36593142,27217472.134271767,26397974.47550114,26760844.06647888,26179845.508637864,26876903.117100075,26366852.804154754,25813947.196633488,26420574.605385374,26672371.755162437,26853712.67059596,27061058.77876473,26352790.340107657,25729875.95097969,27204484.29919484,26418934.51804389,26588583.112945493,26539202.59700986,26061157.760480486,25765845.674613323,25825765.009846654,26615643.67739145,25889936.326162253,26269360.34313915,26319199.21055674,26450759.38463493,26693460.406853274,26840990.740827408,25759706.63006124,27152335.882886317,27246750.929692786,25949056.18883032,25773505.04047616,26915770.246014543,25999773.704666805,27020540.507813156,27150382.281671137,26768192.33449345,26161298.907014083,25690903.1807884,26744697.22040939,25791015.462517045,26819555.85271944,25740704.741074797,26555067.79683795,27019287.80711673,25736264.620451562,26703833.531836655,25815398.208076835,26177701.35744643,26476124.264701404,26401687.288109906,26825798.148215104,26011171.55941345,26194264.07150828,26006674.055123135,26244708.56675972,26013942.305326514,26628663.10342228,27075737.591565005,26472544.407012932,26098313.253100164,26509235.74607033,25983434.19456531,25891764.30992588,26421908.37289629,26557717.331819028,26132774.435920604,26747642.249814283,26897653.790067907,26206849.021345243,26827525.39394498,26958855.729170017,27009349.586597282,25799046.353571884,26696663.560022335,26273202.410697255,27088145.784523476,26439015.6244385,26187370.996267345,26735578.3031976,26694872.421485122,25980357.212514386,25931186.01162099
20080115,26872532.37769413,26876867.48236444,26978735.895561732,26821684.49903778,26254291.0476831,25885545.48889306,26585216.594560865,26307435.70556427,25909101.24018841,25942238.26357207,26696734.982024826,26082972.30828065,26398144.79020137,25870569.203920398,25969987.419717554,27305514.146940574,26492257.1111655,26852352.19668469,26275787.512034576,26967515.058117535,26461341.75115286,25912649.467948124,26514682.083583638,26764553.898926724,26944486.46465013,27150262.45420886,26447357.356869984,25829180.034926888,27292616.287235115,26513042.02720983,26681429.393003713,26632362.182592835,26157983.545555994,25864876.731479716,25924372.063418474,26708266.577457137,25988086.289959185,26364592.21174293,26414033.646863695,26544624.398240376,26785498.238223277,26931928.814242702,25858850.013478737,27240867.882057253,27334544.032130525,26046688.71149828,25872554.270682305,27006100.004520487,26097065.62929774,27110072.33857102,27238944.529306967,26859670.040234987,26257347.048080694,25790536.161474332,26836313.414859906,25889869.098327767,26910642.88520037,25839916.639066372,26648142.08177958,27108811.387364168,25835526.807920143,26795776.134042766,25914047.718760375,26273618.276963443,26569787.61979101,26495890.99362965,26916824.612831544,26108356.808910005,26290064.041654665,26103862.52143935,26340150.96722647,26111115.991497878,26721189.62844708,27164853.553640082,26566205.46167665,26194858.378490385,26602636.533826433,26080820.157604724,25989882.212805707,26515983.266152237,26650751.651160307,26229043.347544383,26839245.74628777,26988131.757863406,26302521.863752823,26918502.743947905,27048879.780745134,27098967.903194856,25897808.219341923,26788668.5345209,26368413.31530363,27177188.70212893,26532988.783640023,26283191.745066475,26827250.923055165,26786855.32035699,26077813.685835466,26028958.218448687
20080116,26965926.36937293,26970205.80085875,27071313.72043186,26915488.560432237,26352576.03525698,25986752.394948334,26680881.7737954,26405246.045562092,26010078.372926272,26043005.235947866,26791487.802260682,26182579.40839591,26495267.38602865,25971885.75504129,26070487.317522738,27395472.89947393,26588650.765053272,26945900.695382483,26373894.787414882,27060123.198283207,26557949.623938724,26013619.28225312,26610913.83527478,26858787.94090435,27037273.32710144,27241432.914219666,26544067.355288487,25930777.38081955,27382679.875425477,26609256.650231306,26776353.18039963,26727612.288929913,26257006.513233274,25966180.2457545,26025249.751086876,26802963.529945597,26088491.474631224,26461988.624716785,26510999.126237117,26640607.0528924,26879577.250333335,27024865.990501154,25960262.159340575,27331326.13137707,27424254.699087165,26146545.54985616,25973883.347625665,27098427.693298433,26196577.961542238,27201559.272547,27329427.195452835,26953187.345899884,26355570.398503676,25892459.619044207,26929974.032768313,25990993.410392847,27003735.569101352,25941407.358376537,26743292.949725587,27200293.00754661,25937086.726421952,26889766.92211631,26014974.385094438,26371720.240127176,26665553.56414094,26592221.87925545,27009858.93324786,26207763.873159815,26388025.52361789,26203280.36712685,26437759.50319932,26210496.41402232,26815786.875916388,27255929.74001304,26661979.06258205,26293608.863487486,26698135.027660854,26180422.194625895,26090252.242309712,26612183.11247024,26745856.452233035,26327488.850085698,26932876.61235043,27080609.672505483,26400374.842143457,27011483.560613878,27140894.63123424,27190563.230060726,25998838.51393137,26882707.83902915,26465781.227551073,27268181.209832318,26629075.376343478,26381179.594833482,26920960.063879233,26880890.489890173,26177493.656588867,26128968.529816937
20080117,27061255.584159184,27065481.234361414,27165789.122030765,27011230.242419932,26452950.703716114,26090132.025089096,26778540.14386924,26505127.700253572,26113210.014723502,26145929.48137898,26888217.947807934,26284316.78584836,26594428.92553404,26075365.305472273,26173132.74316593,27487264.43021751,26687066.349044003,27041379.42882043,26474065.861008726,27154644.362968285,26656586.944815744,26116741.499145407,26709166.585787807,26954986.462497972,27131981.114039592,27334468.593128122,26642813.829516888,26034550.19494415,27474574.29399053,26707490.675654948,26873242.65270862,26824861.9924623,26358135.465117093,26069663.440210763,26128294.048888344,26899623.169753976,26191046.17109191,26561440.678653423,26610006.5956225,26738601.83309614,26975611.945785835,27119709.698194508,26063845.138263915,27423609.790719513,27515791.150203455,26248531.769346166,26077392.352609884,27192660.93514347,26298195.704192545,27294916.55519983,27442549.533877704,27048636.331511594,26455878.87389216,25996579.658031642,27025568.7881934,26094294.043280266,27098738.532622628,26045069.50564008,26840434.183632266,27293650.057224203,26040830.08952449,26985715.50995812,26118062.261946816,26471892.74162053,26763310.161918987,26690582.420505494,27104800.184395604,26309276.307604823,26488057.83090094,26304819.4707382,26537419.644578334,26311986.211040426,26912360.601511672,27348873.974485602,26759754.91750228,26394450.895670187,26795639.90205011,26282147.360022034,26192774.534614876,26710397.768442784,26842935.738689657,26428018.593458313,27028433.061473254,27174977.705138657,26500303.13270683,27106382.91481878,27234796.63837578,27284027.780424036,26102043.521003023,26978687.93301405,26565209.79134908,27361015.951398157,26727162.239721462,26481244.9173462,27016618.492170475,26976867.295777544,26279283.1015298,26231123.842224333
20080118,27158407.542857528,27162584.213823203,27262055.485518742,27108802.749760143,26555301.770631094,26195564.265382778,26878103.87652604,26606982.510940816,26218401.825349804,26250914.21472572,26986830.424555954,26388068.0935902,26695521.212835908,26180905.09592512,26277808.382553175,27580789.478360962,26787413.81858057,27138681.523107715,26576210.959516484,27250984.747547507,26757163.790163253,26221914.822217815,26809325.892541546,27053047.18079088,27228501.72627598,27429260.50973363,26743481.354562208,26140391.8542709,27568190.88214641,26807652.426818613,26971996.168669138,26924003.737300128,26461273.36725319,26175223.721969992,26233386.448298324,26998140.55526384,26295632.077447403,26662832.41576854,26710964.733623013,26838494.768741466,27073506.238343176,27216376.138911083,26169505.813724842,27517632.738749348,27609046.266055174,26352554.007156037,26182964.938934315,27288691.747356538,26401817.770213604,27390059.057232343,27515798.456704084,27145906.59021513,26558171.166140612,26102792.868492566,27122991.26402317,26199661.934459407,27195567.352329355,26150808.775760226,26939469.622416634,27388794.333071508,26146637.729923993,27083514.949744914,26223194.375603084,26574026.954058234,26862958.76965496,26790859.862078834,27201561.236979496,26412788.33380736,26590067.65507448,26408362.840287235,26639025.570503823,26415493.22205764,27010800.170745533,27443578.708003152,26859421.622948706,26497272.34175516,26895043.2770863,26385900.86545489,26297333.351999186,26810514.431018107,26941902.429425977,26530539.52456537,27125827.493797466,27271137.162976827,26602189.832696505,27203114.03875748,27330475.94744435,27379256.013717953,26207315.423716776,27076523.814713325,26666586.261720594,27455598.135472175,26827148.12928019,26583289.260122363,27114123.98826207,27074685.744881857,26383082.497264273,26335315.593468335
20080119,27257277.51602865,27261404.852415785,27360022.297869664,27208114.92301838,26659513.026174393,26302940.572812147,26979474.23003942,26710696.727264646,26325557.187391,26357846.16090587,27087214.095056698,26493721.26611484,26798451.48210201,26288411.595296215,26384415.27254484,27675938.499576323,26889587.604249973,27237715.753640868,26680235.875287097,27349035.434713982,26859574.979101498,26329045.794197936,26911286.734115936,27152856.268179078,27326725.938440844,27525711.674862053,26845966.283353172,26248208.088048503,27663432.375858705,26909633.79417065,27072526.75616164,27024923.873550907,26566306.618579097,26282743.44502634,26340413.66271943,27098426.568612184,26402139.065156937,26766060.91445659,26813766.493540216,26940183.859271176,27173148.903263506,27314773.92573938,26277138.504712023,27613313.765766155,27703914.19656457,26458504.27010489,26290483.460102417,27386412.291251034,26507353.468023818,27486887.06275506,27611517.568892237,27244902.474479903,26662331.129938856,26210980.632236827,27222150.656816956,26306977.81315862,27294132.857148446,26258528.527614266,27040286.990642916,27485621.285766512,26254404.835480977,27183052.18450485,26330269.591456667,26678029.540356167,26964412.222837057,26892943.849642184,27300056.230475746,26518208.54170149,26693946.10581807,26513805.268399596,26742485.841408283,26520913.526402216,27110994.16684263,27539937.536831368,26960883.555699937,26601977.045528077,26996231.726384927,26491571.827404387,26403813.795193784,26912435.644812874,27042662.025199097,26634943.55260861,27224974.219085734,27369002.818202022,26705926.68292366,27301574.958624266,27427835.847852796,27476158.545215003,26314535.14481389,27176122.626088306,26769796.49999576,27551845.823578797,26928944.839399677,26687198.50153608,27213363.615872208,27174259.613064464,26488800.575101793,26441425.500185173
20080120,27357778.08375304,27361850.382150233,27459607.039441448,27309081.86858237,26765484.689293005,26412168.291959908,27082537.79783661,26816158.03587054,26434563.077961087,26466607.53003183,27189257.52363795,26601181.506819393,26903129.961905003,26397782.19701442,26492862.649834953,27772612.26348678,26993472.303680032,27338397.442163642,26786030.495636135,27448689.617177714,26963705.22552675,26438030.662304237,27014961.130779713,27254309.58326123,27426561.290906943,27623740.081546985,26950180.934940856,26357899.56287887,27760216.442588117,27013319.963101298,27174747.22062906,27127522.85526869,26673118.448282264,26392108.821099326,26449280.576843705,27200395.8633195,26510474.488151427,26871037.509023115,26918297.185037017,27043582.774200007,27274431.377774384,27414795.48572805,26386624.41435708,27710560.530319642,27800306.04229248,26566263.14097938,26399847.789797183,27485731.67772612,26614704.654328894,27585289.668094076,27708793.384918623,27345539.759015273,26768247.277389828,26321028.01188461,27322962.05067217,26416134.266668547,27394329.68003736,26368115.71051702,27142774.827518404,27584020.377984002,26364038.452072952,27284228.66680237,26439196.281273026,26783810.158066317,27067577.985993676,26996741.71168044,27400185.117845472,26625443.77189802,26799578.01357469,26621056.566755086,26847708.658633854,26628129.60379258,27212847.675054744,27637860.58409587,27064055.96341438,26708475.90928463,27099106.246151753,26599041.285717938,26512118.516293313,27016076.004373554,27145104.657976348,26741114.309938446,27325773.6446967,27468487.991271857,26811422.09714159,27401654.691662442,27526794.445232905,27574654.882133197,26423594.233478755,27277376.145374555,26874743.555983037,27649674.41035593,27032461.070237808,26792859.887791824,27314234.931445368,27275501.138770506,26596336.483289316,26549347.149074562
20080121,27459826.72468009,27463840.24259344,27560717.828751463,27411607.474331323,26873129.848401643,26523153.473277044,27187185.99057719,26923273.022423316,26545300.518878426,26577096.665406737,27292867.5466786,26710359.51151369,27009453.39652928,26508898.998378582,26603049.13244044,27870729.66696339,27098964.65796481,27440631.094009772,26893481.55581693,27549858.33632105,27069451.008941714,26548751.42708578,27120263.444678333,27357321.55934846,27527928.07094414,27723263.07611638,27056037.290670417,26469350.554162778,27858460.935016222,27118610.762438424,27278555.146473862,27231715.544580538,26781609.773169782,26503224.973237775,26559898.014963906,27303949.581856437,26620548.360496204,26977670.52561629,27024455.967452325,27148604.287512854,27377264.057622783,27516331.486887462,26497853.224402033,27809267.155929416,27898144.079467323,26675722.628847543,26510969.48742453,27586570.540988725,26723758.363398857,27685166.00920214,27807520.03742864,27447728.23410665,26875827.638984155,26432839.555181146,27425329.103219263,26527041.280859534,27496047.14350073,26479451.554272894,27246840.026085343,27683895.849464197,26475438.70088126,27386961.711231697,26549873.410831437,26891264.17097502,27172348.36967899,27102169.769066945,27501836.403993208,26734385.27432597,26906863.651952107,26730023.921684403,26954586.84359948,26737031.685901154,27316277.015536185,27737267.964206748,27168846.440197203,26816667.90567495,27203581.816853855,26708204.92438753,26622159.38945283,27121343.817285765,27249120.87782804,26848949.56920645,27428114.424535412,27569491.3723327,26918586.75112781,27503254.384071413,27627268.401804145,27674655.810080815,26534402.043794155,27380176.483939204,26981342.933997884,27748984.120534744,27137590.402253244,26900179.66567822,27416653.88481218,27378306.79298482,26705575.7363666,26658990.10490572
20080122,27563328.43754638,27567287.18316672,27663248.959486354,27515581.91315806,26982354.93667002,26635786.69580045,27293330.330400147,27031959.078042287,26657667.244196538,26689224.91094271,27397964.023782026,26821151.93364672,27117308.935968872,26621648.983037144,26714860.61313927,27970214.092106543,27205978.768070668,27544307.65298679,27002492.728816103,27652462.491270903,27176726.04928801,26661097.208180618,27227092.98432977,27461810.936242793,27630740.381288067,27824182.34156105,27163431.99904074,26582444.725240204,27958069.29327554,27225421.639429823,27383839.6556507,27337413.092968427,26891696.076506775,26616003.974773303,26672163.133787915,27408976.285171244,26732255.151958805,27085852.998608176,27132157.768394366,27255145.013422806,27481568.20206146,27619289.87885342,26610732.75068138,27909332.873340257,27997343.95233631,26786793.786846206,26623749.74556173,27688841.96877438,26834404.92165103,27786434.33537686,27907608.324722715,27551362.50591871,26984988.68083847,26546327.82441093,27529142.108984087,26639607.771757714,27599190.08824836,26592433.554417852,27352401.132148508,27785168.347143162,26588491.08978612,27491166.85608393,26662186.64169605,27000276.033423685,27278615.166260835,27209133.374577772,27604908.832883876,26844919.699091297,27015719.43774115,26840597.37610862,27063006.037237212,26847530.429622322,27421190.97874724,27838071.482303407,27275146.81080384,26926437.640921444,27309568.878372137,26818975.77436949,26733836.61704226,27228131.71020832,27354620.306837298,26958364.898988526,27531894.796197996,27671905.309539724,27027317.082939032,27606292.155407656,27729158.79622091,27776056.952926233,26646868.10102158,27484433.799974233,27089502.669817057,27849668.81361852,27244223.272914406,27009075.13233402,27520539.96222002,27482565.243448004,26816410.588494305,26770261.638882875
20080123,27668176.70225618,27672087.95523629,27767099.434832,27620902.219196647,27093051.054209717,26749955.621729933,27400891.69533999,27142122.6729701,26771576.849215403,26802894.780343715,27504459.57407308,26933442.53934439,27226596.96982553,26735940.07945407,26828191.860536594,28070975.818682123,27314428.668909032,27649324.77546908,27112980.21984383,27756412.808206044,27285443.901166137,26774978.147069708,27335338.520386584,27567682.518035024,27734895.40789272,27926390.14551239,27272255.49789557,26697085.675166707,28058936.081608135,27333664.690370552,27490503.081954863,27444510.215242792,27003286.250062607,26730343.064582508,26785961.1680851,27515373.69808954,26845479.53647302,27195475.99321738,27241313.999284156,27363094.11801241,27587255.4181923,27723591.785475012,26725172.264314145,28010675.104316276,28097806.016033,26899389.179059982,26738062.40868241,27792441.891203057,26946553.75366591,27889017.897997066,28008983.667082362,27656337.26127023,27095634.33063106,26661391.304479193,27634298.763139877,26753724.552481584,27703678.789844353,26706973.538191315,27459368.25235823,27887757.34509925,26703085.91465368,27596743.799473405,26776029.50658705,27110742.697359927,27386288.52540911,27317521.930188127,27709320.234298863,26956949.97138647,27126057.287445255,26952662.0559188,27172867.78425036,26959542.35749618,27527483.060218178,27940166.925607596,27382850.128998075,27037677.37846871,27416960.993711524,26931264.592789955,26847034.607025392,27336332.584066793,27461525.201163556,27069273.98843275,27637031.247714303,27775637.2999841,27137501.82988643,27710686.070797466,27832359.154873077,27878755.545323063,26760884.048168942,27590069.35641976,27199114.63481704,27951636.398235735,27352267.559354644,27119452.951757044,27625798.026511658,27588179.532814756,26928752.946364358,26883051.65202804
20080124,27774274.758029323,27778139.02081507,27872187.125993732,27727485.704619665,27205112.185897887,26865565.358834863,27509778.998362776,27253652.71113837,26886937.148497216,26917982.306403194,27612250.099400066,27047126.300877146,27337236.823031444,26851688.150924545,26942955.84726823,28172912.29178127,27424212.000016414,27755600.35850295,27224850.94949689,27861602.616837256,27395501.44336721,26890310.429932542,27444900.58274159,27674829.57615264,27840287.72400831,28029791.288930625,27382413.23022766,26813189.416144628,28160968.696478717,27443235.138729014,27598463.59066087,27552898.485778514,27116272.0932159,26846124.642522987,26901188.190106012,27623058.016120665,26960119.414844964,27306448.777953833,27351817.88387405,27472355.050673667,27694220.338822685,27829151.671289645,26841063.772781022,28113218.311416935,28199430.10300265,27013405.0079851,26853759.273774523,27897264.615599208,27060120.999405887,27992826.25879265,28111566.246461894,27762566.097683217,27207653.77351388,26777913.474035855,27740717.020354908,26869275.53317269,27809429.933905467,26822976.10398681,27567635.775371354,27991566.298370354,26819133.867356703,27703586.849117976,26891314.798525628,27222580.37015412,27495290.128347665,27427229.28626637,27814992.32161668,27070391.471843574,27237769.617935788,27066120.413941577,27284091.295011092,27072968.494670387,27635049.296260852,28043450.876295168,27491867.08148552,27150299.14880745,27525648.992012516,27044965.137572706,26961644.30828893,27445856.85091137,27569748.454660404,27181571.59124445,27743443.219444197,27880611.898124903,27249044.807288,27816337.11569169,27936776.32467449,27982666.163933862,26876333.174438547,27696994.15135295,27310072.327934857,28054809.770297457,27461644.90141016,27231202.488643862,27732321.009037483,27695069.79103977,27042518.926264588,26997245.76583916
20080125,27881543.53007933,27885353.73602717,27978436.91141461,27835256.921878416,27318451.3032493,26982531.23532189,27619885.080783077,27366441.306276545,27003638.525513172,27034340.999456536,27721231.78290192,27162117.762987476,27449146.966272723,26968794.210322276,27059065.084323406,28275928.605585217,27535219.535261005,27863059.601791043,27337993.0705517,27967926.886901494,27506788.397173278,27006993.930810764,27555695.614133496,27783155.77998953,27946828.017614566,28134307.8699043,27493823.7798773,26930660.71458754,28264092.888571527,27554025.044187736,27707636.2804913,27662487.909980424,27230546.180660266,26963241.347878624,27017756.016186547,27731948.344979048,27076087.749238335,27418692.598187063,27463557.846750073,27582845.561345894,27802359.09396244,27935866.876332074,26958291.107938383,28216873.974843968,28302133.2697057,27128730.33892004,26970700.654003244,28003221.464733794,27175006.503424164,28097755.719607476,28215256.66178666,27869974.832064413,27320943.46959766,26895786.764238525,27848321.596827064,26986160.931185495,27916342.99860853,26940328.872896027,27677101.259937126,28096491.437707424,26936551.425110046,27811605.68750335,27007956.77559364,27335705.6535185,27605530.317321382,27538167.63783612,27921831.897064745,27185149.686276764,27350743.393702075,27180888.8830028,27396592.329749666,27187696.279647347,27743805.3632245,28147839.017223157,27602116.1690978,27264219.318437755,27635542.474946965,27159967.993203837,27077575.813710257,27556623.2279909,27679183.49332225,27295144.587362397,27851034.712474037,27986750.966123566,27361866.297924783,27923135.938822877,28042331.715979405,28087711.882025342,26993114.560057588,27805100.10270561,27422286.58915151,28159108.15129269,27572268.02718999,27344216.349966094,27840011.71688093,27803154.39212594,27157606.313574057,27112748.560899083
